time;X;Y;Z;Roll;Pitch;yaw
3.043602;0;0;600;2.702959061;-7.161888599;0.041833297
3.0536041;0;0;600;2.70291996;-7.161146641;-0.080425511
3.0636063;0;0;600;2.702877998;-7.160367012;-0.002550564
3.0736084;0;0;600;2.702861786;-7.159471512;-0.002717402
3.0836105;0;0;600;2.703175068;-7.158477306;-0.003027264
3.0936127;0;0;600;2.703164816;-7.157511711;-0.020928705
3.1036148;0;0;600;2.70317626;-7.156624794;-0.003217992
3.1136169;0;0;600;2.703140259;-7.155788422;-0.002908089
3.1236191;0;0;600;2.703102112;-7.154981136;-0.002860399
3.1336212;0;0;600;2.703019381;-7.154218674;-0.002788886
3.1436234;0;0;600;2.702960491;-7.153403759;-0.002788914
3.1536255;0;0;600;2.702993155;-7.152494907;-0.002884265
3.1636276;0;0;600;2.703003883;-7.151508808;-0.002860399
3.1736298;0;0;600;2.703336477;-7.150900841;-0.003241819
3.1836319;0;0;600;2.703742743;-7.150701523;-0.020857011
3.193634;0;0;600;2.704075336;-7.150293827;-0.08228482
3.2036362;0;0;600;2.704014063;-7.149498463;-0.01990382
3.2136383;0;0;600;2.704342604;-7.148320198;-0.002860371
3.2236404;0;0;600;2.704605579;-7.146744728;-0.015684606
3.2736511;0;0;600;2.704462528;-7.142543316;0.046171904
3.2836533;0;0;600;2.704406738;-7.141680241;-0.002874705
3.2936554;0;0;600;2.704418659;-7.140731335;-0.003051129
3.3036575;0;0;600;2.704429865;-7.139726162;-0.003098749
3.3136597;0;0;600;2.70443821;-7.138794899;-0.003241819
3.3236618;0;0;600;2.704422235;-7.137961388;-0.003003439
3.3336639;0;0;600;2.704404354;-7.137192726;-0.002836504
3.3436661;0;0;600;2.704383373;-7.136441231;-0.002598254
3.3536682;0;0;600;2.704324484;-7.135586739;-0.002574334
3.3636703;0;0;600;2.704268694;-7.134647846;-0.003027264
3.3736725;0;0;600;2.704215765;-7.133668423;-0.003265714
3.3836746;0;0;600;2.704225779;-7.132764816;-0.00340865
3.3936768;0;0;600;2.704250574;-7.131917953;-0.002955779
3.4036789;0;0;600;2.704209805;-7.131148815;-0.002717302
3.413681;0;0;600;2.704148769;-7.130381584;-0.002622049
3.4236832;0;0;600;2.704157352;-7.12952137;-0.002741224
3.4336853;0;0;600;2.704146147;-7.128564835;-0.002812781
3.4436874;0;0;600;2.70413661;-7.127566338;-0.003217924
3.4536896;0;0;600;2.704102278;-7.126662731;-0.003360994
3.4636917;0;0;600;2.704065084;-7.12586689;-0.003098818
3.4736938;0;0;600;2.704046249;-7.125144482;-0.002717329
3.483696;0;0;600;2.704003811;-7.124397278;-0.002455284
3.4936981;0;0;600;2.70396781;-7.123515129;-0.002622023
3.5437088;0;0;600;2.703790188;-7.119057178;-0.003027264
3.5537109;0;0;600;2.703686714;-7.118282318;-0.003065404
3.5637131;0;0;600;2.703606844;-7.117456913;-0.002931884
3.5737152;0;0;600;2.703595161;-7.116548061;-0.003003439
3.5837173;0;0;600;2.70360446;-7.115571976;-0.003051159
3.5937195;0;0;600;2.703636408;-7.114598274;-0.003170234
3.6037216;0;0;600;2.703621864;-7.113741398;-0.003122613
3.6137238;0;0;600;2.703606844;-7.112950802;-0.002812809
3.6237259;0;0;600;2.703611612;-7.112234592;-0.002645818
3.633728;0;0;600;2.703576565;-7.111335754;-0.002359904
3.6437302;0;0;600;2.703544378;-7.110385895;-0.003098749
3.6537323;0;0;600;2.70357585;-7.109447002;-0.003241787
3.6637344;0;0;600;2.703626871;-7.108593941;-0.002955779
3.6737366;0;0;600;2.703609228;-7.107768536;-0.002645844
3.6837387;0;0;600;2.703591108;-7.106986523;-0.002788886
3.6937408;0;0;600;2.703508854;-7.106238365;-0.002645944
3.703743;0;0;600;2.703450918;-7.105416775;-0.002765019
3.7137451;0;0;600;2.703439951;-7.104501724;-0.002884265
3.7237473;0;0;600;2.703429937;-7.103500843;-0.003027264
3.7337494;0;0;600;2.70341754;-7.102562904;-0.003360961
3.7437515;0;0;600;2.703379631;-7.101740837;-0.003122644
3.7537537;0;0;600;2.703382492;-7.101015568;-0.002860399
3.7637558;0;0;600;2.703361511;-7.100309372;-0.002383676
3.8237686;0;0;600;2.703196526;-7.095061302;-0.002407494
3.8337708;0;0;600;2.703155756;-7.094293118;-0.002987546
3.8437729;0;0;600;2.703119516;-7.093497753;-0.002693507
3.853775;0;0;600;2.703129053;-7.092619419;-0.002741224
3.8637772;0;0;600;2.703140736;-7.09163475;-0.002908189
3.8737793;0;0;600;2.703107834;-7.090756416;-0.003170203
3.8837814;0;0;600;2.703029394;-7.089951992;-0.003003469
3.8937836;0;0;600;2.702991724;-7.089221478;-0.002955779
3.9037857;0;0;600;2.702951908;-7.088456154;-0.002550539
3.9137878;0;0;600;2.702935219;-7.087584019;-0.002669739
3.92379;0;0;600;2.702923298;-7.086629868;-0.002908089
3.9337921;0;0;600;2.702953815;-7.085666656;-0.003194097
3.9437943;0;0;600;2.702984571;-7.084780216;-0.003074954
3.9537964;0;0;600;2.70294857;-7.083954811;-0.002836476
3.9637985;0;0;600;2.702867985;-7.083171844;-0.002812809
3.9738007;0;0;600;2.702765703;-7.082442284;-0.002884294
3.9838028;0;0;600;2.702707767;-7.08164978;-0.002764992
3.9938049;0;0;600;2.702718019;-7.080755234;-0.002812709
4.0038071;0;0;600;2.70272851;-7.079773426;-0.002955779
4.0138092;0;0;600;2.702778578;-7.078799248;-0.003146508
4.0238113;0;0;600;2.702786922;-7.077957153;-0.003051059
4.0338135;0;0;600;2.702749252;-7.077208996;-0.002765119
4.0438156;0;0;600;2.702731133;-7.076524734;-0.002598128
4.1038284;0;0;600;2.702558279;-7.071435928;-0.002336009
4.1138306;0;0;600;2.702478647;-7.070678711;-0.002884251
4.1238327;0;0;600;2.702423811;-7.069851398;-0.002741197
4.1338348;0;0;600;2.702414036;-7.06895113;-0.002931984
4.143837;0;0;600;2.70238328;-7.067986488;-0.003027264
4.1538391;0;0;600;2.70235014;-7.067072392;-0.003265582
4.1638412;0;0;600;2.702691078;-7.066044331;-0.003170334
4.1738434;0;0;600;2.702672243;-7.065297127;-0.017949131
4.1838455;0;0;600;2.702694893;-7.064571381;-0.002526744
4.1938477;0;0;600;2.702699184;-7.063739777;-0.002288319
4.2038498;0;0;600;2.703105688;-7.062511444;-0.002788886
4.2138519;0;0;600;2.70305562;-7.061551094;-0.079805741
4.2238541;0;0;600;2.703024387;-7.060640812;-0.003337199
4.2338562;0;0;600;2.702990055;-7.05981493;-0.003122613
4.2438583;0;0;600;2.702910423;-7.059005737;-0.002860399
4.2538605;0;0;600;2.702806711;-7.058248043;-0.002955779
4.2638626;0;0;600;2.702725172;-7.057480812;-0.002860371
4.2738647;0;0;600;2.703393459;-7.055749893;-0.002836604
4.2838669;0;0;600;2.703758001;-7.053802967;0.052131252
4.293869;0;0;600;2.70416069;-7.052441597;0.050032993
4.3038712;0;0;600;2.704125881;-7.052017689;-0.014897971
4.3138733;0;0;600;2.704884529;-7.051641464;-0.025099978
4.3838882;0;0;600;2.706338167;-7.045783043;-0.077708181
4.3938904;0;0;600;2.705650091;-7.04567194;-0.0095313
4.4038925;0;0;600;2.705667973;-7.044957161;-0.029938813
4.4138947;0;0;600;2.706238031;-7.043609619;-0.021357815
4.4238968;0;0;600;2.706564903;-7.041972637;-0.014874028
4.4338989;0;0;600;2.706894875;-7.040521145;-0.018115996
4.4439011;0;0;600;2.706800461;-7.039655209;-0.018044511
4.4539032;0;0;600;2.707024813;-7.038946152;-0.023073824
4.4639053;0;0;600;2.707287788;-7.038166523;-0.01885504
4.4739075;0;0;600;2.707144499;-7.037297249;-0.018139791
4.4839096;0;0;600;2.707257032;-7.036044598;-0.020570974
4.4939117;0;0;600;2.707422495;-7.03444767;0.047554514
4.5039139;0;0;600;2.708046198;-7.032762051;0.050391118
4.513916;0;0;600;2.708379507;-7.031394482;0.05613515
4.5239182;0;0;600;2.708759546;-7.03028965;0.050152768
4.5339203;0;0;600;2.709547281;-7.029312611;-0.014587991
4.5439224;0;0;600;2.709568977;-7.028410435;-0.011823117
4.5539246;0;0;600;2.70980382;-7.027102947;-0.018545006
4.5639267;0;0;600;2.710125685;-7.025435925;0.046171442
4.5739288;0;0;600;2.710460186;-7.024249554;-0.016042131
4.583931;0;0;600;2.710791826;-7.023951054;-0.018092201
4.5939331;0;0;600;2.711127043;-7.023907185;-0.017758293
4.6039352;0;0;600;2.71188283;-7.02353096;-0.017496226
4.6139374;0;0;600;2.711898327;-7.022738934;-0.012204437
4.6239395;0;0;600;2.712197781;-7.021441936;-0.021667533
4.6339417;0;0;600;2.712514162;-7.020067692;-0.018640386
4.6439438;0;0;600;2.713265896;-7.01916647;-0.018568715
4.6539459;0;0;600;2.713706732;-7.018977165;-0.013014967
4.6639481;0;0;600;2.713660002;-7.018161297;-0.016471241
4.6739502;0;0;600;2.713546753;-7.017389297;-0.002884265
4.6839523;0;0;600;2.71347928;-7.016619682;-0.003027264
4.6939545;0;0;600;2.713523149;-7.015753746;-0.002788914
4.7039566;0;0;600;2.714351654;-7.015320301;-0.002741197
4.7139587;0;0;600;2.714844704;-7.014452934;-0.012013777
4.7239609;0;0;600;2.714927197;-7.013743401;-0.018974115
4.733963;0;0;600;2.714788914;-7.013626099;-0.086574554
4.7439651;0;0;600;2.714987278;-7.013669491;-0.025886864
4.7539673;0;0;600;2.715237141;-7.013618946;-0.019164875
4.7639694;0;0;600;2.715519428;-7.013149738;-0.018282678
4.7739716;0;0;600;2.71540308;-7.012030602;-0.018187481
4.7839737;0;0;600;2.715617418;-7.010802269;-0.023526724
4.7939758;0;0;600;2.715453863;-7.010048389;-0.019355535
4.803978;0;0;600;2.715425491;-7.009262085;-0.023812999
4.8139801;0;0;600;2.715356827;-7.00854826;-0.002741197
4.8239822;0;0;600;2.715525389;-7.007905006;-0.002645944
4.8339844;0;0;600;2.71610713;-7.006513119;-0.016709591
4.8439865;0;0;600;2.716417789;-7.004687309;0.053393953
4.8539886;0;0;600;2.717212439;-7.002839088;0.049413823
4.8639908;0;0;600;2.71769166;-7.001626492;-0.010130673
4.8739929;0;0;600;2.717758656;-7.001004696;-0.018878547
4.8839951;0;0;600;2.718464613;-7.000679493;-0.086432449
4.8939972;0;0;600;2.718881369;-7.000406742;-0.015374618
4.9039993;0;0;600;2.718919516;-6.999480724;-0.019403225
4.9140015;0;0;600;2.719186783;-6.998247147;-0.087123704
4.9240036;0;0;600;2.71948266;-6.997069836;-0.021572054
4.9340057;0;0;600;2.719798088;-6.996286392;-0.018926525
4.9440079;0;0;600;2.720115662;-6.996114731;-0.018282861
4.95401;0;0;600;2.720439434;-6.99605751;-0.017901262
4.9640121;0;0;600;2.720765829;-6.995919228;-0.017806161
4.9740143;0;0;600;2.721093893;-6.99545145;-0.017663091
4.9840164;0;0;600;2.721857548;-6.994388103;-0.017639119
4.9940186;0;0;600;2.722303867;-6.993112564;-0.012538167
5.0040207;0;0;600;2.722235918;-6.992157936;-0.016781008
5.0140228;0;0;600;2.722119808;-6.991321564;-0.003503964
5.024025;0;0;600;2.722088575;-6.990646839;-0.003337199
5.0340271;0;0;600;2.722010136;-6.989946365;-0.002383676
5.0440292;0;0;600;2.721982241;-6.989130974;-0.002693534
5.0540314;0;0;600;2.721891165;-6.988243103;-0.002860399
5.0640335;0;0;600;2.721846104;-6.987345695;-0.003384855
5.0740356;0;0;600;2.721889973;-6.986558437;-0.003217924
5.0840378;0;0;600;2.72188592;-6.985823631;-0.002479079
5.0940399;0;0;600;2.721878052;-6.985105991;-0.002526644
5.1040421;0;0;600;2.722275257;-6.983645916;-0.002479079
5.1140442;0;0;600;2.722654819;-6.981340408;-0.016566355
5.1240463;0;0;600;2.723021746;-6.978473186;-0.017114906
5.1340485;0;0;600;2.723380566;-6.975590706;-0.017615401
5.1440506;0;0;600;2.723733902;-6.973477364;-0.018211194
5.1540527;0;0;600;2.724079847;-6.972362041;-0.018092201
5.1640549;0;0;600;2.724422455;-6.971545696;-0.017734576
5.174057;0;0;600;2.724761724;-6.970416546;-0.017615325
5.1840591;0;0;600;2.724674225;-6.968886852;-0.017496226
5.1940613;0;0;600;2.724469423;-6.967125416;-0.023026364
5.2040634;0;0;600;2.724136114;-6.965587616;-0.022215713
5.2140656;0;0;600;2.724266529;-6.964308262;0.038901731
5.2240677;0;0;600;2.724053383;-6.963497162;-0.018354162
5.2340698;0;0;600;2.723779678;-6.963007927;-0.024528149
5.244072;0;0;600;2.723457098;-6.962665081;-0.025290889
5.2540741;0;0;600;2.723475933;-6.961824417;-0.022978545
5.2640762;0;0;600;2.72366786;-6.960628033;0.043740614
5.2740784;0;0;600;2.723922968;-6.959447861;-0.017520021
5.2840805;0;0;600;2.72422266;-6.958891392;-0.019283858
5.2940826;0;0;600;2.724194527;-6.958968163;-0.02133402
5.3040848;0;0;600;2.724912405;-6.959076405;-0.090293938
5.3140869;0;0;600;2.724852085;-6.959063053;-0.080639259
5.3240891;0;0;600;2.725100279;-6.958629608;-0.024623529
5.3340912;0;0;600;2.725385189;-6.957778931;-0.018711683
5.3440933;0;0;600;2.725696325;-6.956788063;-0.018616591
5.3540955;0;0;600;2.726443529;-6.955819607;-0.018425931
5.3640976;0;0;600;2.726885319;-6.955180645;-0.012919458
5.3740997;0;0;600;2.727355957;-6.954805851;-0.018974115
5.3841019;0;0;600;2.727725506;-6.954323292;-0.081307525
5.394104;0;0;600;2.727644444;-6.953313351;-0.019331447
5.4041061;0;0;600;2.727802038;-6.951622009;-0.019879925
5.4141083;0;0;600;2.72800827;-6.949697018;0.048198078
5.4241104;0;0;600;2.728315592;-6.948089123;0.048102317
5.4341125;0;0;600;2.728633642;-6.947173595;-0.016089921
5.4441147;0;0;600;2.728959084;-6.946732998;-0.017949131
5.4541168;0;0;600;2.729701281;-6.94621706;-0.017734398
5.464119;0;0;600;2.730047941;-6.945204735;-0.009677768
5.4741211;0;0;600;2.730353594;-6.943725586;0.050724341
5.4841232;0;0;600;2.730655432;-6.942042351;0.052274222
5.4941254;0;0;600;2.731021881;-6.940625191;0.049270753
5.5041275;0;0;600;2.730952263;-6.939783573;-0.015160065
5.5141296;0;0;600;2.731191635;-6.939043045;-0.022597355
5.5241318;0;0;600;2.731044054;-6.937905312;-0.01885494
5.5341339;0;0;600;2.731240273;-6.936151505;-0.023574414
5.544136;0;0;600;2.731497526;-6.933646202;-0.0195224
5.5541382;0;0;600;2.731365442;-6.931169033;-0.01918867
5.5641403;0;0;600;2.731146574;-6.929079056;-0.024217972
5.5741425;0;0;600;2.73088479;-6.927787781;-0.025195609
5.5841446;0;0;600;2.731092691;-6.927157879;-0.028031833
5.6041489;0;0;600;2.73162961;-6.925719261;-0.087409744
5.614151;0;0;600;2.731919527;-6.924423218;-0.053561134
5.6241531;0;0;600;2.731822491;-6.922756195;-0.018783455
5.6341553;0;0;600;2.732135057;-6.921504974;-0.026458944
5.6441574;0;0;600;2.732483387;-6.920867443;-0.086884385
5.6541595;0;0;600;2.732777119;-6.920510769;-0.085693504
5.6641617;0;0;600;2.733086824;-6.920261383;-0.020738045
5.6741638;0;0;600;2.732968092;-6.919792175;-0.017948951
5.684166;0;0;600;2.733100891;-6.918745518;-0.02028524
5.6941681;0;0;600;2.733718157;-6.917259693;0.047887765
5.7041702;0;0;600;2.734549522;-6.91605854;0.053156237
5.7141724;0;0;600;2.735034704;-6.915801525;-0.009892323
5.7241745;0;0;600;2.735463142;-6.915818214;-0.015827518
5.7341766;0;0;600;2.735843897;-6.915739536;-0.016256686
5.7441788;0;0;600;2.736124992;-6.915018559;-0.014135332
5.7541809;0;0;600;2.736406326;-6.91365099;0.049794745
5.764183;0;0;600;2.736763239;-6.912281513;0.049175373
5.7741852;0;0;600;2.737540722;-6.910885334;-0.015493946
5.7841873;0;0;600;2.737995863;-6.909636974;-0.012609526
5.7941895;0;0;600;2.738402605;-6.908576488;-0.016352066
5.8041916;0;0;600;2.738780022;-6.907353878;-0.016876387
5.8141937;0;0;600;2.739145041;-6.905883312;-0.017114806
5.8241959;0;0;600;2.739918709;-6.903983593;-0.017305566
5.834198;0;0;600;2.739878893;-6.901987076;-0.009963708
5.8442001;0;0;600;2.740188122;-6.900046349;0.04262025
5.8542023;0;0;600;2.740524292;-6.898794651;-0.016423551
5.8642044;0;0;600;2.740931273;-6.898180485;-0.020833217
5.8742065;0;0;600;2.741265774;-6.897618294;-0.082356305
5.8842087;0;0;600;2.741169214;-6.89657259;-0.01995141
5.8942108;0;0;600;2.741388083;-6.894762039;-0.022811681
5.904213;0;0;600;2.741588831;-6.892776489;-0.016876456
5.9142151;0;0;600;2.741895914;-6.891103268;0.045384915
5.9242172;0;0;600;2.742234945;-6.889841557;-0.016542826
5.9342194;0;0;600;2.742643356;-6.889011383;-0.020928705
5.9442215;0;0;600;2.742962599;-6.888039589;-0.082570035
5.9542236;0;0;600;2.743206501;-6.886618614;-0.017639296
5.9642258;0;0;600;2.743880033;-6.884944916;0.049008508
5.9742279;0;0;600;2.743843555;-6.883912086;0.056254424
5.98423;0;0;600;2.74421072;-6.882670403;-0.003766209
5.9942322;0;0;600;2.744615078;-6.882332325;0.049723658
6.0042343;0;0;600;2.745424747;-6.882278442;-0.014587991
6.0142365;0;0;600;2.745895624;-6.882173538;-0.011870707
6.0242386;0;0;600;2.746315002;-6.881953239;-0.015827518
6.0342407;0;0;600;2.746250868;-6.881042957;-0.016781176
6.0442429;0;0;600;2.746217489;-6.880083084;-0.003503964
6.054245;0;0;600;2.746278524;-6.879130363;-0.003504029
6.0642471;0;0;600;2.746685743;-6.878842354;-0.003074954
6.0742493;0;0;600;2.746710777;-6.878852844;-0.019879925
6.1242599;0;0;600;2.747679949;-6.875873089;-0.086932175
6.1342621;0;0;600;2.748001337;-6.875014305;-0.034272554
6.1442642;0;0;600;2.747984648;-6.874550819;-0.02104767
6.1542664;0;0;600;2.74828434;-6.874288559;-0.090127173
6.1642685;0;0;600;2.748110533;-6.873842239;-0.085740337
6.1742706;0;0;600;2.748210192;-6.872682571;-0.023312404
6.1842728;0;0;600;2.748385429;-6.871386528;0.046982434
6.1942749;0;0;600;2.74909687;-6.870255947;0.047506349
6.204277;0;0;600;2.749032021;-6.869437695;-0.011179452
6.2142792;0;0;600;2.748958588;-6.868656158;-0.003170334
6.2242813;0;0;600;2.748860836;-6.867898464;-0.003074924
6.2342834;0;0;600;2.748791695;-6.867099285;-0.003074954
6.2442856;0;0;600;2.748800755;-6.86618948;-0.003122644
6.2542877;0;0;600;2.748816013;-6.865195274;-0.003170203
6.2642899;0;0;600;2.748755217;-6.864199162;-0.003432579
6.274292;0;0;600;2.748665094;-6.863325596;-0.003789966
6.2842941;0;0;600;2.74857688;-6.862557411;-0.003504064
6.2942963;0;0;600;2.748578787;-6.861814022;-0.003122544
6.3042984;0;0;600;2.748533726;-6.861004353;-0.002598228
6.3143005;0;0;600;2.748540163;-6.860070705;-0.003051159
6.3243027;0;0;600;2.748960972;-6.858632565;-0.003265614
6.3343048;0;0;600;2.749372721;-6.857217312;-0.017448361
6.3443069;0;0;600;2.750251055;-6.856034279;-0.02042821
6.3543091;0;0;600;2.750297785;-6.855255604;-0.077159896
6.3643112;0;0;600;2.750608206;-6.854802608;-0.023979624
6.3743134;0;0;600;2.750436068;-6.85401535;-0.018330551
6.3843155;0;0;600;2.750342369;-6.853197098;-0.003575513
6.3943176;0;0;600;2.750348568;-6.852276325;-0.003289509
6.4043198;0;0;600;2.750350714;-6.851259232;-0.003194129
6.4143219;0;0;600;2.750254393;-6.850405216;-0.003575513
6.424324;0;0;600;2.750148535;-6.8504076;-0.003480169
6.4343262;0;0;600;2.750365734;-6.850253105;-0.022907189
6.4443283;0;0;600;2.750629902;-6.849602699;-0.018783268
6.4543304;0;0;600;2.750912189;-6.848659992;-0.018497416
6.4643326;0;0;600;2.751153469;-6.847343922;-0.016018336
6.4743347;0;0;600;2.751904964;-6.846019745;0.04586171
6.4843369;0;0;600;2.752346992;-6.845221043;-0.010893512
6.494339;0;0;600;2.752748251;-6.845058918;-0.01659025
6.5043411;0;0;600;2.752696991;-6.845051289;-0.016971836
6.5143433;0;0;600;2.752515316;-6.844674587;-0.022263625
6.5243454;0;0;600;2.753040791;-6.843947411;-0.021023875
6.5343475;0;0;600;2.75331068;-6.842758179;0.052536367
6.5443497;0;0;600;2.753587723;-6.841181278;0.051582968
6.5543518;0;0;600;2.753935575;-6.839785099;0.04881736
6.5643539;0;0;600;2.753858566;-6.838978291;-0.015541636
6.5743561;0;0;600;2.754521847;-6.838324547;-0.02266884
6.5843582;0;0;600;2.754905224;-6.837544441;-0.013658295
6.6343689;0;0;600;2.755385399;-6.829807758;-0.016924246
6.644371;0;0;600;2.755681753;-6.828560829;-0.020966813
6.6543732;0;0;600;2.755568504;-6.827085495;-0.018163686
6.6643753;0;0;600;2.755785704;-6.825167179;-0.023026134
6.6743774;0;0;600;2.756058693;-6.822853565;-0.01937933
6.6843796;0;0;600;2.756376505;-6.820622444;-0.019164875
6.6943817;0;0;600;2.756788731;-6.818933487;-0.021643638
6.7043839;0;0;600;2.756773233;-6.817978382;-0.085669609
6.714386;0;0;600;2.757429838;-6.817272186;-0.089959409
6.7243881;0;0;600;2.757807016;-6.816157341;-0.016399756
6.7343903;0;0;600;2.758175135;-6.814341545;-0.017329361
6.7443924;0;0;600;2.758535862;-6.812303543;-0.017901362
6.7543945;0;0;600;2.758881569;-6.810636997;-0.018306656
6.7643967;0;0;600;2.75958848;-6.809673309;-0.015803881
6.7743988;0;0;600;2.7596035;-6.809141159;0.051439483
6.7844009;0;0;600;2.759553671;-6.80832243;-0.016733486
6.7944031;0;0;600;2.759339333;-6.807766438;-0.003146439
6.8044052;0;0;600;2.759474039;-6.806701183;0.043883146
6.8144073;0;0;600;2.760156393;-6.804918289;0.047578409
6.8244095;0;0;600;2.760505438;-6.803213596;-0.008867338
6.8344116;0;0;600;2.76096487;-6.80181551;0.04440763
6.8444138;0;0;600;2.760908842;-6.800958157;-0.080139471
6.8544159;0;0;600;2.760735512;-6.800495148;-0.025171462
6.864418;0;0;600;2.760914326;-6.800234318;-0.024075244
6.8744202;0;0;600;2.761584759;-6.799618244;-0.0195224
6.8844223;0;0;600;2.76197958;-6.798685551;-0.014158985
6.8944244;0;0;600;2.762359142;-6.797636032;-0.017710781
6.9044266;0;0;600;2.762742043;-6.796896458;-0.017996821
6.9144287;0;0;600;2.763191223;-6.796700954;-0.020404111
6.9244308;0;0;600;2.763631344;-6.79664135;-0.08481149
6.934433;0;0;600;2.764051676;-6.796509266;-0.087147599
6.9444351;0;0;600;2.764397621;-6.796049118;-0.084548399
6.9544373;0;0;600;2.764748573;-6.794950008;-0.020165965
6.9644394;0;0;600;2.764658451;-6.793626308;-0.018115914
6.9744415;0;0;600;2.764820337;-6.792487144;-0.020833325
6.9844437;0;0;600;2.764670849;-6.791770458;0.044908569
6.9944458;0;0;600;2.764442444;-6.791419983;-0.021238428
7.0044479;0;0;600;2.764156818;-6.790984154;-0.024194419
7.0144501;0;0;600;2.763827324;-6.789963722;-0.024647224
7.0244522;0;0;600;2.763832092;-6.788218975;-0.022811681
7.0344543;0;0;600;2.763523102;-6.786284447;0.046076624
7.0444565;0;0;600;2.763668537;-6.78473568;0.041881405
7.0544586;0;0;600;2.763894081;-6.783613682;-0.01804433
7.0644608;0;0;600;2.764164686;-6.782911301;-0.0190457
7.0744629;0;0;600;2.764446735;-6.7822752;-0.018473336
7.084465;0;0;600;2.764257431;-6.781252384;-0.015541636
7.0944672;0;0;600;2.764461517;-6.779545307;0.04161916
7.1044693;0;0;600;2.764662743;-6.777272224;-0.014278159
7.1444778;0;0;600;2.766067266;-6.769931316;0.045266194
7.15448;0;0;600;2.76635766;-6.768146515;-0.052005924
7.1644821;0;0;600;2.767143965;-6.76629734;0.046481374
7.1744843;0;0;600;2.767611742;-6.764673233;-0.010845722
7.1844864;0;0;600;2.768448353;-6.763329506;-0.017186219
7.1944885;0;0;600;2.768873215;-6.762206078;-0.010130673
7.2044907;0;0;600;2.76933074;-6.761128426;0.047959728
7.2144928;0;0;600;2.769243002;-6.760267258;-0.017233809
7.2244949;0;0;600;2.769154549;-6.759429455;-0.003551754
7.2344971;0;0;600;2.769126892;-6.758516788;-0.003503964
7.2444992;0;0;600;2.769151926;-6.757534027;-0.003384855
7.2545013;0;0;600;2.769178629;-6.75647068;-0.003456274
7.2645035;0;0;600;2.769663572;-6.755834103;-0.003742414
7.2745056;0;0;600;2.769635677;-6.755897999;-0.082212513
7.2845078;0;0;600;2.770396709;-6.755977631;-0.027603003
7.2945099;0;0;600;2.770795345;-6.755918026;-0.078160305
7.304512;0;0;600;2.771176577;-6.755699158;-0.019355535
7.3145142;0;0;600;2.771542072;-6.755064964;-0.017591606
7.3245163;0;0;600;2.772333622;-6.754406452;-0.017996641
7.3345184;0;0;600;2.77280879;-6.754354;-0.013157937
7.3445206;0;0;600;2.772874117;-6.754329681;-0.01890263
7.3545227;0;0;600;2.772713184;-6.754238129;-0.086479175
7.3645248;0;0;600;2.772406578;-6.753869534;-0.023169434
7.374527;0;0;600;2.772981405;-6.752841949;0.040212755
7.3845291;0;0;600;2.773319006;-6.75134182;-0.01268111
7.3945313;0;0;600;2.773681164;-6.749918461;-0.018139791
7.4045334;0;0;600;2.774115562;-6.749007225;-0.020904701
7.4145355;0;0;600;2.774113894;-6.748794079;-0.085169114
7.4245377;0;0;600;2.774780035;-6.748551369;-0.089745753
7.4345398;0;0;600;2.774685383;-6.747839928;-0.016256524
7.4445419;0;0;600;2.774594069;-6.747013092;-0.003003469
7.4545441;0;0;600;2.774504662;-6.746082783;-0.003432479
7.4645462;0;0;600;2.77444768;-6.745100021;-0.003813861
7.4745483;0;0;600;2.774443865;-6.744175434;-0.003861589
7.4845505;0;0;600;2.774409533;-6.743329048;-0.003360994
7.4945526;0;0;600;2.774372578;-6.742481232;-0.003289476
7.5045547;0;0;600;2.77425456;-6.741692066;-0.003241819
7.5145569;0;0;600;2.7741642;-6.740891933;-0.003432479
7.524559;0;0;600;2.774966002;-6.739831924;-0.003360961
7.5345612;0;0;600;2.775356531;-6.738260269;-0.010082983
7.5445633;0;0;600;2.775326014;-6.737195969;0.050080682
7.5545654;0;0;600;2.775673389;-6.736347198;-0.004004559
7.5645676;0;0;600;2.776064634;-6.736115456;0.049556793
7.5745697;0;0;600;2.775942326;-6.735336304;-0.014611885
7.5845718;0;0;600;2.775904179;-6.734429359;-0.003432479
7.594574;0;0;600;2.775790691;-6.733424187;-0.003503964
7.6045761;0;0;600;2.775733709;-6.732421398;-0.004219072
7.6145782;0;0;600;2.775754929;-6.731522083;-0.003933174
7.6245804;0;0;600;2.775707245;-6.73150444;-0.003146439
7.6345825;0;0;600;2.7756145;-6.730681896;-0.022477955
7.6445847;0;0;600;2.775413275;-6.729905605;-0.003480169
7.6545868;0;0;600;2.775267839;-6.729108334;-0.003766171
7.6645889;0;0;600;2.775238991;-6.728237629;-0.003647034
7.6745911;0;0;600;2.775207996;-6.727293015;-0.003337099
7.6845932;0;0;600;2.775202036;-6.726336002;-0.003599408
7.6945953;0;0;600;2.775140762;-6.725483894;-0.003503964
7.7045975;0;0;600;2.775079489;-6.724702835;-0.003408684
7.7145996;0;0;600;2.775016308;-6.724001884;-0.003146408
7.7246017;0;0;600;2.77486825;-6.723297596;-0.002884294
7.7346039;0;0;600;2.774749994;-6.722478867;-0.003265614
7.744606;0;0;600;2.774607658;-6.721580505;-0.003551719
7.7546082;0;0;600;2.774548054;-6.720649719;-0.003980764
7.7646103;0;0;600;2.774592638;-6.719809055;-0.003646998
7.7746124;0;0;600;2.77460742;-6.719012737;-0.002860399
7.7846146;0;0;600;2.774594307;-6.718262196;-0.002836604
